s01.smote.models.SVM_RBF.n_splits,5
s01.smote.models.LogReg.acc_mean,0.5
s01.smote.models.LogReg.acc_std,0.07905694150420949
s01.smote.models.LogReg.f1_mean,0.465021645021645
s01.smote.models.LogReg.f1_std,0.11129242903284453
s01.smote.models.LogReg.n_splits,5
s01.smote.models.LinearSVM.acc_mean,0.5
s01.smote.models.LinearSVM.acc_std,0.23717082451262844
s01.smote.models.LinearSVM.f1_mean,0.4450793650793651
s01.smote.models.LinearSVM.f1_std,0.26306256829889363
s01.smote.models.LinearSVM.n_splits,5
s01.smote.models.XGBoost.acc_mean,0.425
s01.smote.models.XGBoost.acc_std,0.18708286933869706
s01.smote.models.XGBoost.f1_mean,0.40968253968253965
s01.smote.models.XGBoost.f1_std,0.1920217716723037
s01.smote.models.XGBoost.n_splits,5
s01.smote.models.RandomForest.acc_mean,0.325
s01.smote.models.RandomForest.acc_std,0.1695582495781317
s01.smote.models.RandomForest.f1_mean,0.2694949494949495
s01.smote.models.RandomForest.f1_std,0.15573962610613792
s01.smote.models.RandomForest.n_splits,5
s01.smote.best.model,GradBoost
s01.smote.best.acc_mean,0.575
s01.smote.best.acc_std,0.06123724356957946
s01.smote.best.f1_mean,0.5603463203463204
s01.smote.best.f1_std,0.05326512195042828
s01.smote.best.last_fold_confusion_matrix,"[[4, 0], [3, 1]]"
